0.09,0.150769928190301
0.18,0.119055078897615
0.27,0.125721745564281
0.36,0.132388412230948
0.45,0.139055078897615
0.54,0.145721745564282
0.63,0.152388412230948
0.72,0.159055078897615
0.81,0.165721745564282
0.9,0.172388412230948
0.99,0.179055078897615
1.08,0.185721745564282
1.17,0.192388412230948
1.26,0.199055078897615
1.35,0.205721745564282
1.44,0.212388412230948
1.53,0.219055078897615
1.62,0.225721745564282
1.71,0.232388412230948
1.8,0.239055078897615
1.89,0.245721745564282
1.98,0.252388412230949
2.07,0.259055078897615
2.16,0.265721745564281
2.25,0.272388412230948
2.34,0.279055078897614
2.43,0.285721745564282
2.52,0.292388412230949
2.61,0.299055078897615
2.7,0.305721745564281
2.79,0.312388412230948
2.88,0.319055078897614
2.97,0.325721745564282
3.06,0.332388412230948
3.15,0.339055078897615
3.24,0.345721745564282
3.33,0.352388412230948
3.42,0.359055078897615
3.51,0.36572174556428
3.6,0.372388412230947
3.69,0.379055078897615
3.78,0.385721745564282
3.87,0.392388412230948
3.96,0.399055078897615
4.05,0.405721745564281
4.14,0.412388412230948
4.23,0.419055078897615
4.32,0.425721745564281
4.41,0.432388412230947
4.5,0.439055078897614
4.59,0.445721745564282
4.68,0.452388412230947
4.77,0.459055078897616
4.86,0.465721745564281
4.95,0.472388412230949
5.04,0.479055078897616
5.13,0.485721745564281
5.22,0.49238841223095
5.31,0.499055078897616
5.4,0.505721745564282
5.49,0.512388412230949
5.58,0.519055078897617
5.67,0.525721745564283
5.76,0.532388412230948
5.85,0.539055078897614
5.94,0.545721745564281
6.02999999999999,0.552388412230948
6.11999999999999,0.559055078897616
6.20999999999999,0.56572174556428
6.29999999999999,0.572388412230947
6.38999999999999,0.579055078897614
6.47999999999999,0.585721745564281
6.56999999999999,0.592388412230948
6.65999999999999,0.599055078897613
6.74999999999999,0.605721745564283
6.83999999999999,0.612388412230949
6.92999999999999,0.619055078897616
7.01999999999999,0.625721745564283
7.10999999999999,0.632388412230947
7.19999999999999,0.639055078897614
7.28999999999999,0.645721745564282
7.37999999999999,0.652388412230947
7.46999999999999,0.659055078897613
7.55999999999999,0.665721745564283
7.64999999999999,0.67238841223095
7.73999999999999,0.679055078897618
7.82999999999999,0.68572174556428
7.91999999999999,0.692388412230948
8.00999999999999,0.699055078897615
8.09999999999999,0.705721745564281
8.18999999999999,0.712388412230948
8.27999999999999,0.719055078897615
8.36999999999999,0.72572174556428
8.45999999999999,0.73238841223095
8.54999999999999,0.739055078897616
8.63999999999999,0.745721745564281
8.72999999999999,0.752388412230948
8.81999999999999,0.759055078897616
8.90999999999999,0.76572174556428
8.99999999999999,0.77238841223095
9.08999999999999,0.779055078897614
9.17999999999999,0.785721745564279
9.26999999999999,0.792388412230948
9.35999999999999,0.799055078897614
9.44999999999999,0.805721745564281
9.53999999999999,0.812388412230948
9.62999999999999,0.819055078897614
9.71999999999999,0.825721745564283
9.80999999999999,0.832388412230948
9.89999999999999,0.839055078897614
9.98999999999999,0.845721745564278
10.08,0.852388412230947
10.17,0.859055078897613
10.26,0.86572174556428
10.35,0.872388412230949
10.44,0.879055078897614
10.53,0.885721745564279
10.62,0.892388412230946
10.71,0.899055078897618
10.8,0.905721745564281
10.89,0.912388412230947
10.98,0.919055078897616
11.07,0.925721745564281
11.16,0.932388412230947
11.25,0.939055078897616
11.34,0.945721745564282
11.43,0.952388412230945
11.52,0.959055078897614
11.61,0.96572174556428
11.7,0.972388412230945
11.79,0.979055078897618
11.88,0.98572174556428
11.97,0.992388412230946
12.06,0.999055078897615
12.15,1.00572174556428
12.24,1.01238841223095
12.33,1.01905507889762
12.42,1.02572174556428
12.51,1.03238841223095
12.6,1.03905507889761
12.69,1.04572174556428
12.78,1.05238841223095
12.87,1.05905507889762
12.96,1.06572174556428
13.05,1.07238841223095
13.14,1.07905507889761
13.23,1.08572174556428
13.32,1.09238841223095
13.41,1.09905507889762
13.5,1.10572174556428
